nested_field2_size,nas_eps_seq_no_value,nas_eps_emm_esm_msg_cont_value,nas_eps_emm_imeisv_req_unmaskedvalue,gsm_a_dtap_time_zone_time_value,gsm_a_dtap_rand_value,nas_eps_msg_auth_code_show,nested_field4_value,gsm_a_dtap_time_zone_time_show,gsm_a_common_elem_id_unmaskedvalue,nested_field3_value,nested_field1_size,nested_field4_show,nas_eps_emm_elem_id_show,nas_eps_spare_bits_value,nested_field5_show,gsm_a_dtap_autn_show,nas_eps_nas_msg_emm_type_show,3gpp_tmsi_value,nested_field2_value,nas_eps_emm_hash_mme_value,nested_field1_show,gsm_a_len_show,nested_field4_size,nas_eps_emm_odd_even_unmaskedvalue,nas_eps_seq_no_show,gsm_a_dtap_text_string_show,nested_field5_size,nas_eps_emm_m_tmsi_show,nested_field1_value,nas_eps_security_header_type_unmaskedvalue,nested_field2_show,e212_tai_mnc_value,nas_eps_emm_res_show,label
3.0,0.0,57.0,0.0,327020325730.5,244.0,355.0,26.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,24.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,15.0,1.0,327020325730.5,244.0,112.0,69.0,104.0,3.0,14.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,24.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226246.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,326003125510.0,244.0,199.0,0.0,20.0,3.0,80.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,0.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,69.0,24.0,253.0,44.0,3.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226246.0,109.0,17.0,7.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,275.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,24.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226246.0,109.0,17.0,5.0,1.0,71.0,0
7.0,4.0,15.0,1.0,327020325730.5,244.0,260.0,117.0,104.0,3.0,14.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,5.0,57.0,1.0,327010005500.0,244.0,12.0,0.0,21.0,3.0,94.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,4.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,6.0,57.0,1.0,327020325730.5,244.0,128.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,24.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221226246.0,109.0,17.0,2.0,1.0,71.0,1
3.0,7.0,0.0,1.0,327020325730.5,244.0,282.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,24.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221226246.0,109.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,9.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,39.0,82.0,72.0,45.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,84.0,7.0,0.0,1.0,71.0,1
3.0,9.0,0.0,1.0,327020325730.5,244.0,244.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,24.0,0.0,44.0,3.0,11.0,1.0,1.0,8.0,1.0,1.0,3221226246.0,109.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,61.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,167.0,82.0,72.0,173.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,210.0,7.0,0.0,1.0,71.0,1
3.0,11.0,0.0,1.0,327020325730.5,244.0,531.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,24.0,0.0,44.0,3.0,11.0,1.0,1.0,10.0,1.0,1.0,3221226246.0,109.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,183.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,74.0,82.0,72.0,80.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,335.0,7.0,0.0,1.0,71.0,1
3.0,13.0,0.0,1.0,327020325730.5,244.0,202.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,24.0,0.0,44.0,3.0,11.0,1.0,1.0,12.0,1.0,1.0,3221226246.0,109.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,221.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,130.0,82.0,72.0,136.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,373.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,102.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,71.0,82.0,72.0,77.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,254.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,65.0,7.0,7.0,1.0,53.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,472.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,16.0,1.0,327020325730.5,244.0,161.0,82.0,104.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,37.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226638.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327010102194.0,244.0,175.0,0.0,22.0,3.0,95.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,44.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,37.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226638.0,122.0,17.0,2.0,1.0,71.0,1
3.0,4.0,0.0,1.0,327020325730.5,244.0,323.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,37.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226638.0,122.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,181.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,234.0,82.0,72.0,240.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,333.0,7.0,0.0,1.0,71.0,1
3.0,6.0,0.0,1.0,327020325730.5,244.0,190.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,37.0,0.0,44.0,3.0,11.0,1.0,1.0,5.0,1.0,1.0,3221226638.0,122.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,219.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,86.0,82.0,72.0,92.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,371.0,7.0,0.0,1.0,71.0,1
3.0,8.0,0.0,1.0,327020325730.5,244.0,160.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,37.0,0.0,44.0,3.0,11.0,1.0,1.0,7.0,1.0,1.0,3221226638.0,122.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,59.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,8.0,82.0,72.0,14.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,207.0,7.0,0.0,1.0,71.0,1
3.0,10.0,0.0,1.0,327020325730.5,244.0,210.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,37.0,0.0,44.0,3.0,11.0,1.0,1.0,9.0,1.0,1.0,3221226638.0,122.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,207.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,56.0,82.0,72.0,62.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,359.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,6.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,41.0,82.0,72.0,47.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,8.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,10.0,7.0,7.0,1.0,0.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,204.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,17.0,1.0,327020325730.5,244.0,334.0,65.0,104.0,3.0,16.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,20.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226126.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327010103431.0,244.0,396.0,0.0,23.0,3.0,96.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,0.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,69.0,20.0,253.0,44.0,3.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226126.0,105.0,17.0,7.0,1.0,71.0,0
3.0,4.0,0.0,1.0,327020325730.5,244.0,91.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,20.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226126.0,105.0,17.0,5.0,1.0,71.0,0
7.0,4.0,17.0,1.0,327020325730.5,244.0,546.0,117.0,104.0,3.0,16.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,5.0,57.0,1.0,327010301091.0,244.0,373.0,0.0,24.0,3.0,99.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,4.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,6.0,57.0,1.0,327020325730.5,244.0,151.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,20.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221226126.0,105.0,17.0,2.0,1.0,71.0,1
3.0,7.0,0.0,1.0,327020325730.5,244.0,72.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,20.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221226126.0,105.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,73.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,206.0,82.0,72.0,212.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,223.0,7.0,0.0,1.0,71.0,1
3.0,9.0,0.0,1.0,327020325730.5,244.0,357.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,20.0,0.0,44.0,3.0,11.0,1.0,1.0,8.0,1.0,1.0,3221226126.0,105.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,241.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,132.0,82.0,72.0,138.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,393.0,7.0,0.0,1.0,71.0,1
3.0,11.0,0.0,1.0,327020325730.5,244.0,446.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,20.0,0.0,44.0,3.0,11.0,1.0,1.0,10.0,1.0,1.0,3221226126.0,105.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,220.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,94.0,82.0,72.0,100.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,372.0,7.0,0.0,1.0,71.0,1
3.0,13.0,0.0,1.0,327020325730.5,244.0,35.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,20.0,0.0,44.0,3.0,11.0,1.0,1.0,12.0,1.0,1.0,3221226126.0,105.0,17.0,5.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,107.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,123.0,82.0,72.0,129.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,259.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,69.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,75.0,82.0,72.0,81.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,218.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,31.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,222.0,82.0,72.0,228.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,179.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,203.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,158.0,82.0,72.0,164.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,355.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,21.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,237.0,82.0,72.0,243.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,168.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,182.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,21.0,82.0,72.0,27.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,334.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,140.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,241.0,82.0,72.0,247.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,292.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,100.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,87.0,82.0,72.0,93.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,252.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,171.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,168.0,82.0,72.0,174.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,323.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,176.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,92.0,82.0,72.0,98.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,328.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,196.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,195.0,82.0,72.0,201.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,348.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,154.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,43.0,82.0,72.0,49.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,306.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,37.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,89.0,82.0,72.0,95.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,185.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,188.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,173.0,82.0,72.0,179.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,340.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,20.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,163.0,82.0,72.0,169.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,167.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,41.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,178.0,82.0,72.0,184.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,189.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,206.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,28.0,82.0,72.0,34.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,358.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,159.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,76.0,82.0,72.0,82.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,311.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,89.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,211.0,82.0,72.0,217.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,241.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,33.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,32.0,82.0,72.0,38.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,181.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,75.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,161.0,82.0,72.0,167.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,225.0,7.0,0.0,1.0,71.0,1
17.0,28.0,57.0,1.0,327020325730.5,227.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,52.0,82.0,72.0,58.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,379.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,18.0,7.0,7.0,1.0,7.0,0
3.0,1.0,57.0,0.0,327020325730.5,244.0,316.0,29.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,27.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,2.0,18.0,1.0,327020325730.5,244.0,155.0,77.0,104.0,3.0,17.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,32.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221226551.0,219.0,27.0,4.0,0.0,71.0,0
2.0,3.0,57.0,1.0,327010401135.0,244.0,448.0,0.0,25.0,3.0,100.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,3.0,57.0,1.0,327020325730.5,244.0,0.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,69.0,32.0,253.0,44.0,3.0,11.0,3.0,1.0,2.0,1.0,1.0,3221226551.0,117.0,17.0,7.0,1.0,71.0,0
3.0,19.0,0.0,1.0,327020325730.5,244.0,325.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,32.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221226551.0,117.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,2.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,72.0,82.0,72.0,78.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,3.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,58.0,7.0,7.0,1.0,46.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,340.0,13.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,11.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,19.0,1.0,327020325730.5,244.0,380.0,52.0,104.0,3.0,18.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,6.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221225666.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327010224221.0,244.0,307.0,0.0,26.0,3.0,98.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,391.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,6.0,1.0,44.0,4.0,11.0,3.0,1.0,2.0,1.0,1.0,3221225666.0,91.0,17.0,2.0,1.0,71.0,0
3.0,19.0,0.0,1.0,327020325730.5,244.0,363.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,6.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221225666.0,91.0,17.0,5.0,1.0,71.0,0
7.0,21.0,19.0,1.0,327020325730.5,244.0,460.0,117.0,104.0,3.0,18.0,1.0,2.0,3.0,1.0,3.0,244.0,66.0,72.0,4.0,44.0,6.0,6.0,4.0,2.0,4.0,1.0,1.0,3221226578.0,219.0,27.0,4.0,0.0,71.0,0
2.0,23.0,57.0,1.0,327010222333.0,244.0,59.0,0.0,27.0,3.0,97.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,5.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,23.0,57.0,1.0,327020325730.5,244.0,491.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,72.0,6.0,1.0,44.0,4.0,11.0,3.0,1.0,5.0,1.0,1.0,3221225666.0,91.0,17.0,2.0,1.0,71.0,0
3.0,24.0,0.0,1.0,327020325730.5,244.0,145.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,6.0,0.0,44.0,3.0,11.0,1.0,1.0,6.0,1.0,1.0,3221225666.0,91.0,17.0,5.0,1.0,71.0,0
17.0,28.0,57.0,1.0,327020325730.5,150.0,549.0,121.0,104.0,3.0,162.0,16.0,6.0,4.0,1.0,3.0,229.0,82.0,72.0,235.0,44.0,0.0,16.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,302.0,7.0,0.0,1.0,71.0,0
7.0,28.0,57.0,1.0,327020325730.5,244.0,549.0,121.0,104.0,3.0,162.0,9.0,6.0,4.0,1.0,3.0,244.0,83.0,72.0,253.0,44.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,3221226578.0,30.0,7.0,7.0,1.0,19.0,0
3.0,0.0,57.0,0.0,327020325730.5,244.0,94.0,7.0,104.0,2.0,161.0,1.0,4.0,0.0,2.0,3.0,244.0,93.0,72.0,0.0,5.0,9.0,2.0,10.0,2.0,0.0,1.0,1.0,3221226578.0,4.0,37.0,6.0,1.0,71.0,0
7.0,16.0,20.0,1.0,327020325730.5,244.0,544.0,99.0,104.0,3.0,19.0,1.0,1.0,1.0,1.0,0.0,244.0,66.0,54.0,4.0,44.0,6.0,6.0,13.0,1.0,1.0,1.0,4.0,3221227182.0,219.0,27.0,4.0,0.0,71.0,0
2.0,17.0,57.0,1.0,327020206104.0,244.0,8.0,0.0,28.0,3.0,104.0,17.0,0.0,4.0,1.0,3.0,244.0,97.0,72.0,250.0,44.0,10.0,15.0,3.0,2.0,2.0,0.0,1.0,3221226578.0,208.0,27.0,3.0,1.0,71.0,0
7.0,17.0,57.0,1.0,327020325730.5,244.0,0.0,121.0,104.0,3.0,162.0,12.0,6.0,4.0,1.0,3.0,244.0,69.0,54.0,253.0,44.0,3.0,11.0,3.0,1.0,2.0,1.0,1.0,3221227182.0,139.0,17.0,7.0,1.0,71.0,0
3.0,19.0,0.0,1.0,327020325730.5,244.0,400.0,119.0,104.0,0.0,0.0,12.0,5.0,4.0,1.0,2.0,244.0,65.0,54.0,0.0,44.0,3.0,11.0,1.0,1.0,3.0,1.0,1.0,3221227182.0,139.0,17.0,5.0,1.0,71.0,0
